unique-id;" ""year""";importing-country;exporting-country;CML-category;num-licenses-imported;val-licenses-imported;val-arms-imported;total-eu-licenses-refusals-imported;criteria-numbers-imported
57991;2012;Spain;Czech Republic;ML1;1;7955;7880;;
57992;2012;Spain;Czech Republic;ML18;2;71803;80216;;
57993;2012;Spain;Czech Republic;Total;5;151784;461711;;
57994;2012;Spain;France;ML15;15;12730303;;;
57995;2012;Spain;France;ML16;11;2516100;;;
57996;2012;Spain;France;ML17;3;44096;;;
57997;2012;Spain;France;ML10;82;54546650;;;
57998;2012;Spain;France;ML11;38;13130731;;;
57999;2012;Spain;France;ML21;5;1490862;;;
58000;2012;Spain;France;ML22;28;2241791;;;
58001;2012;Spain;France;ML3;18;3047024;;;
58002;2012;Spain;France;ML1;1;114205;;;
58003;2012;Spain;France;ML6;4;1267054;;;
58004;2012;Spain;France;ML7;2;113498;;;
58005;2012;Spain;France;ML4;7;2579638;;;
58006;2012;Spain;France;ML5;4;8921159;;;
58007;2012;Spain;France;ML8;4;446414;;;
58008;2012;Spain;France;ML9;10;7302574;;;
58009;2012;Spain;France;Total;232;110492097;52134429;;
58010;2012;Spain;Germany;ML14;2;28931;;;
58011;2012;Spain;Germany;ML15;3;237598;;;
58012;2012;Spain;Germany;ML16;22;2616331;;;
58013;2012;Spain;Germany;ML17;12;659231;;;
58014;2012;Spain;Germany;ML10;60;11803979;;;
58015;2012;Spain;Germany;ML11;47;15451743;;;
58016;2012;Spain;Germany;ML21;8;524045;;;
58017;2012;Spain;Germany;ML18;22;264663;;;
58018;2012;Spain;Germany;ML22;19;996401;;;
58019;2012;Spain;Germany;ML2;18;9118569;;;
58020;2012;Spain;Germany;ML3;29;3579454;;;
58021;2012;Spain;Germany;ML1;22;983103;;;
58022;2012;Spain;Germany;ML6;190;12824374;;;
58023;2012;Spain;Germany;ML7;6;698;;;
58024;2012;Spain;Germany;ML4;17;2829448;;;
58025;2012;Spain;Germany;ML5;11;671235;;;
58026;2012;Spain;Germany;ML8;1;124;;;
58027;2012;Spain;Germany;ML9;6;3281794;;;
58028;2012;Spain;Germany;Total;495;65871721;;;
58029;2012;Spain;Belgium;ML15;2;120540;;;
58030;2012;Spain;Belgium;ML10;32;6791487;;;
58031;2012;Spain;Belgium;ML18;1;14301;;;
58032;2012;Spain;Belgium;ML3;4;53140;;;
58033;2012;Spain;Belgium;ML1;22;2794309;;;
58034;2012;Spain;Belgium;ML6;5;29206;;;
58035;2012;Spain;Belgium;ML4;1;22270;;;
58036;2012;Spain;Belgium;ML8;3;235076;;;
58037;2012;Spain;Belgium;Total;70;10060329;;;
58038;2012;Spain;Netherlands;ML14;1;158368;18000;;
58039;2012;Spain;Netherlands;ML10;;;42294;;
58040;2012;Spain;Netherlands;ML11;1;5594;;;
58041;2012;Spain;Netherlands;ML22;2;691285;83240;;
58042;2012;Spain;Netherlands;ML3;1;6500;;;
58043;2012;Spain;Netherlands;ML1;1;7500;;;
58044;2012;Spain;Netherlands;ML6;6;62398;133941;;
58045;2012;Spain;Netherlands;ML4;1;411000;;;
58046;2012;Spain;Netherlands;Total;13;1342645;277475;;
58047;2012;Spain;Denmark;ML13;1;109674;;;
58048;2012;Spain;Denmark;ML21;2;50882;;;
58049;2012;Spain;Denmark;ML3;5;1214764;;;
58050;2012;Spain;Denmark;ML4;5;977133;;;
58051;2012;Spain;Denmark;ML8;1;129360;;;
58052;2012;Spain;Denmark;Total;14;2481813;;;
58053;2012;Spain;Finland;ML13;1;130000;564555;;
58054;2012;Spain;Finland;ML3;1;27832;62267;;
58055;2012;Spain;Finland;ML1;;;6752;;
58056;2012;Spain;Finland;ML7;1;3416;;;
58057;2012;Spain;Finland;ML5;1;100000;;;
58058;2012;Spain;Finland;ML8;;;296725;;
58059;2012;Spain;Finland;Total;4;261248;930299;;
58060;2012;Spain;Sweden;Total;14;9807188;1845003;;
58061;2012;Spain;Sweden;ML11;2;3004161;104438;;
58062;2012;Spain;Sweden;ML13;2;14941;35818;;
58063;2012;Spain;Sweden;ML3;1;6331133;1090057;;
58064;2012;Spain;Sweden;ML6;;;278182;;
58065;2012;Spain;Sweden;ML7;;;335;;
58066;2012;Spain;Sweden;ML5;3;78443;84573;;
58067;2012;Spain;Sweden;ML8;5;315096;251600;;
58068;2012;Spain;Sweden;ML9;1;63414;;;
58069;2012;Spain;Bulgaria;ML8;1;120000;;;
58070;2012;Spain;Bulgaria;Total;2;188500;60965;;
58071;2012;Spain;Bulgaria;ML5;1;68500;60965;;
58072;2012;Spain;Romania;ML1;2;27878;15764;;
58073;2012;Spain;Romania;Total;2;27878;15764;;
58074;2012;Spain;Portugal;ML3;2;;;;
58075;2012;Spain;Portugal;ML1;100;;;;
58076;2012;Spain;Portugal;ML10;3;4408000;5040700;;
58077;2012;Spain;Portugal;ML11;1;4950694;343319;;
58078;2012;Spain;Portugal;Total;106;9358694;5384019;;
58079;2012;Spain;United Kingdom;ML15;3;3779526;;;
58080;2012;Spain;United Kingdom;ML16;8;8371286;;;
58081;2012;Spain;United Kingdom;Total;248;117975236;;;
58082;2012;Spain;United Kingdom;ML10;141;86091989;;;
58083;2012;Spain;United Kingdom;ML11;23;4146956;;;
58084;2012;Spain;United Kingdom;ML13;4;128333;;;
58085;2012;Spain;United Kingdom;ML21;4;2490;;;
58086;2012;Spain;United Kingdom;ML22;3;13679;;;
58087;2012;Spain;United Kingdom;ML2;2;90225;;;
58088;2012;Spain;United Kingdom;ML3;7;167756;;;
58089;2012;Spain;United Kingdom;ML1;32;4674640;;;
58090;2012;Spain;United Kingdom;ML6;6;1590113;;;
58091;2012;Spain;United Kingdom;ML7;8;47208;;;
58092;2012;Spain;United Kingdom;ML4;1;357;;;
58093;2012;Spain;United Kingdom;ML5;3;8803351;;;
58094;2012;Spain;United Kingdom;ML9;3;67327;;;
58095;2012;Spain;Austria;ML3;3;753813;1448243;;
58096;2012;Spain;Austria;Total;3;753813;1448243;;
58097;2012;Spain;Slovenia;Total;1;;;;
58098;2012;Spain;Slovenia;ML4;1;;;;
58099;2012;Spain;Greece;Total;4;985217;;;
58100;2012;Spain;Greece;ML4;4;985217;;;
58101;2012;Spain;Hungary;Total;1;47034;47034;;
58102;2012;Spain;Hungary;ML7;1;47034;47034;;
58103;2012;Colombia;Italy;ML1;1;0;;;
58104;2012;Colombia;Italy;Total;1;0;1500;;
58105;2012;Colombia;Czech Republic;ML1;1;;8333;;
58106;2012;Colombia;Czech Republic;Total;1;;8333;;
58107;2012;Colombia;Lithuania;Total;3;1097976;780707;;
58108;2012;Colombia;Lithuania;ML22;3;1097976;780707;;
58109;2012;Colombia;France;ML15;7;1621405;;;
58110;2012;Colombia;France;Total;24;7672192;1684640;;
58111;2012;Colombia;France;ML10;3;132446;;;
58112;2012;Colombia;France;ML11;3;48842;;;
58113;2012;Colombia;France;ML22;2;4353;;;
58114;2012;Colombia;France;ML2;3;2128521;;;
58115;2012;Colombia;France;ML3;1;63986;;;
58116;2012;Colombia;France;ML1;1;1088;;;
58117;2012;Colombia;France;ML4;2;609823;;;
58118;2012;Colombia;France;ML5;1;13058;;;
58119;2012;Colombia;France;ML9;1;3048671;;;
58120;2012;Colombia;Germany;ML17;1;11806;;;
58121;2012;Colombia;Germany;ML10;2;3300;;;
58122;2012;Colombia;Germany;ML11;6;6788801;;;
58123;2012;Colombia;Germany;ML21;1;200000;;;
58124;2012;Colombia;Germany;ML22;3;51500;;;
58125;2012;Colombia;Germany;ML5;1;18672;;;
58126;2012;Colombia;Germany;ML8;2;380;;;
58127;2012;Colombia;Germany;ML9;10;27608880;;;
58128;2012;Colombia;Germany;Total;26;34683339;;;
58129;2012;Colombia;Spain;ML2;1;;;;
58130;2012;Colombia;Spain;ML15;1;;;;
58131;2012;Colombia;Spain;Total;7;32810585;5744099;;
58132;2012;Colombia;Spain;ML10;2;31000000;3310242;;
58133;2012;Colombia;Spain;ML4;3;1810585;2433857;;
58134;2012;Colombia;Netherlands;Total;;;43910;;
58135;2012;Colombia;Netherlands;ML5;;;43910;;
58136;2012;Colombia;United Kingdom;ML15;1;67843;;;
58137;2012;Colombia;United Kingdom;ML10;6;2566986;;;
58138;2012;Colombia;United Kingdom;ML11;3;37343;;;
58139;2012;Colombia;United Kingdom;ML1;1;432291;;;
58140;2012;Colombia;United Kingdom;ML7;1;236;;;
58141;2012;Colombia;United Kingdom;Total;12;3104699;;;
58142;2012;Colombia;Greece;ML15;2;28000;;;
58143;2012;Colombia;Greece;Total;2;28000;;;
58144;2012;Saint Vincent And Grenadines;United Kingdom;Total;1;12902;;;
58145;2012;Saint Vincent And Grenadines;United Kingdom;ML7;1;12902;;;
58146;2012;Saint Vincent And Grenadines;Slovenia;ML16;1;2156000;;;
58147;2012;Saint Vincent And Grenadines;Slovenia;Total;1;2156000;;;
58148;2012;Saint Vincent And Grenadines;Austria;ML1;1;6960;5568;;
58149;2012;Saint Vincent And Grenadines;Austria;Total;1;6960;5568;;
58150;2012;Burundi;United Kingdom;Total;2;34647;;;
58151;2012;Burundi;United Kingdom;ML11;1;3943;;;
58152;2012;Burundi;United Kingdom;ML4;1;30704;;;
58153;2012;Taiwan;Italy;Total;6;8453758;4022031;;
58154;2012;Taiwan;Italy;ML10;5;7753758;;;
58155;2012;Taiwan;Italy;ML11;1;700000;;;
58156;2012;Taiwan;Czech Republic;ML3;1;1774471;29;;
58157;2012;Taiwan;Czech Republic;Total;1;1774471;29;;
58158;2012;Taiwan;Germany;ML16;2;942246;;;
58159;2012;Taiwan;Germany;ML17;2;9574020;;;
58160;2012;Taiwan;Germany;ML11;4;1129830;;;
58161;2012;Taiwan;Germany;ML18;1;1160;;;
58162;2012;Taiwan;Germany;ML21;2;775256;;;
58163;2012;Taiwan;Germany;ML22;1;51679;;;
58164;2012;Taiwan;Germany;ML3;1;1267500;;;
58165;2012;Taiwan;Germany;ML6;1;350000;;;
58166;2012;Taiwan;Germany;ML7;1;8611189;;;
58167;2012;Taiwan;Germany;ML5;1;121100;;;
58168;2012;Taiwan;Germany;ML8;5;63701;;;
58169;2012;Taiwan;Germany;ML9;5;118293;;;
58170;2012;Taiwan;Germany;Total;26;23005974;;;
58171;2012;Taiwan;Belgium;ML1;3;1138326;;;
58172;2012;Taiwan;Belgium;ML18;1;15894;;;
58173;2012;Taiwan;Belgium;Total;4;1154220;;;
58174;2012;Taiwan;Netherlands;ML5;1;98061;;;
58175;2012;Taiwan;Netherlands;Total;4;7157651;39302200;;
58176;2012;Taiwan;Netherlands;ML9;2;6984590;39302200;;
58177;2012;Taiwan;Netherlands;ML22;1;75000;;;
58178;2012;Taiwan;Finland;Total;1;38280;;;
58179;2012;Taiwan;Finland;ML7;1;38280;;;
58180;2012;Taiwan;Bulgaria;ML9;1;2284727;;;
58181;2012;Taiwan;Bulgaria;Total;1;2284727;;;
58182;2012;Taiwan;United Kingdom;ML14;2;58836;;;
58183;2012;Taiwan;United Kingdom;ML15;3;317686;;;
58184;2012;Taiwan;United Kingdom;ML16;4;294556;;;
58185;2012;Taiwan;United Kingdom;ML17;2;7386;;;
58186;2012;Taiwan;United Kingdom;ML10;26;598693;;;
58187;2012;Taiwan;United Kingdom;ML11;17;877258;;;
58188;2012;Taiwan;United Kingdom;ML21;6;12169;;;
58189;2012;Taiwan;United Kingdom;ML18;2;155547;;;
58190;2012;Taiwan;United Kingdom;ML22;18;39395;;;
58191;2012;Taiwan;United Kingdom;ML1;5;468659;;;
58192;2012;Taiwan;United Kingdom;ML6;1;15214;;;
58193;2012;Taiwan;United Kingdom;ML7;8;3765865;;;
58194;2012;Taiwan;United Kingdom;ML4;2;11116;;;
58195;2012;Taiwan;United Kingdom;ML5;4;177211;;;
58196;2012;Taiwan;United Kingdom;ML8;3;626;;;
58197;2012;Taiwan;United Kingdom;ML9;12;384423;;;
58198;2012;Taiwan;United Kingdom;Total;115;7184640;;;
58199;2012;Cyprus;Slovakia;Total;1;34356;34356;;
58200;2012;Cyprus;Slovakia;ML6;1;34356;34356;;
58201;2012;Cyprus;Slovenia;Total;1;534302;81646;;
58202;2012;Cyprus;Slovenia;ML5;1;534302;81646;;
58203;2012;Cyprus;Malta;ML1;3;67100;67100;;
58204;2012;Cyprus;Malta;ML10;2;49956;49956;;
58205;2012;Cyprus;Malta;Total;5;117056;117056;;
58206;2012;Cyprus;France;ML15;4;344159;;;
58207;2012;Cyprus;France;ML11;2;3282645;;;
58208;2012;Cyprus;France;ML22;6;289498;;;
58209;2012;Cyprus;France;ML2;1;69228;;;
58210;2012;Cyprus;France;ML1;1;146777;;;
58211;2012;Cyprus;France;ML6;4;1130259;;;
58212;2012;Cyprus;France;ML4;2;37263;;;
58213;2012;Cyprus;France;Total;20;5299830;2544226;;
58214;2012;Cyprus;Germany;Total;3;177008;;;
58215;2012;Cyprus;Germany;ML6;2;136360;;;
58216;2012;Cyprus;Germany;ML4;1;40648;;;
58217;2012;Cyprus;United Kingdom;ML15;2;170490;;;
58218;2012;Cyprus;United Kingdom;ML10;1;164076;;;
58219;2012;Cyprus;United Kingdom;ML11;3;148718;;;
58220;2012;Cyprus;United Kingdom;ML2;1;56486;;;
58221;2012;Cyprus;United Kingdom;ML3;1;27097;;;
58222;2012;Cyprus;United Kingdom;ML1;20;1992232;;;
58223;2012;Cyprus;United Kingdom;Total;28;2559099;;;
58224;2012;Cyprus;Greece;ML1;2;112461;;;
58225;2012;Cyprus;Greece;ML6;2;555000;;;
58226;2012;Cyprus;Greece;ML11;1;3238;;;
58227;2012;Cyprus;Greece;Total;5;670699;;;
58228;2012;Cyprus;Belgium;ML15;1;164520;;;
58229;2012;Cyprus;Belgium;Total;2;192070;;;
58230;2012;Cyprus;Belgium;ML6;1;27550;;;
58231;2012;Barbados;United Kingdom;ML3;3;97825;;;
58232;2012;Barbados;United Kingdom;ML1;1;653;;;
58233;2012;Barbados;United Kingdom;ML7;1;3621;;;
58234;2012;Barbados;United Kingdom;Total;5;102099;;;
58235;2012;Barbados;Austria;ML1;2;41000;19833;;
58236;2012;Barbados;Austria;Total;2;41000;19833;;
58237;2012;Barbados;Hungary;ML3;1;55425;48025;;
58238;2012;Barbados;Hungary;Total;1;55425;48025;;
58239;2012;Madagascar;France;Total;1;1053192;;;
58240;2012;Madagascar;France;ML6;1;1053192;;;
58241;2012;Madagascar;United Kingdom;ML3;17;2478045;;;
58242;2012;Madagascar;United Kingdom;ML15;1;248600;;;
58243;2012;Madagascar;United Kingdom;ML1;17;16614932;;;
58244;2012;Madagascar;United Kingdom;Total;52;22278755;;;
58245;2012;Madagascar;United Kingdom;ML13;17;2937178;;;
58246;2012;Italy;Czech Republic;ML10;1;;2594078;;
58247;2012;Italy;Czech Republic;ML22;1;;;;
58248;2012;Italy;Czech Republic;ML3;1;775564;917364;;
58249;2012;Italy;Czech Republic;ML7;2;28444;28349;;
58250;2012;Italy;Czech Republic;ML5;;;10966;;
58251;2012;Italy;Czech Republic;ML8;5;291085;255009;;
58252;2012;Italy;Czech Republic;Total;10;1095093;3805766;;
58253;2012;Italy;Luxembourg;ML1;1;494;;;
58254;2012;Italy;Luxembourg;Total;1;494;;;
58255;2012;Italy;France;ML15;20;7413297;;;
58256;2012;Italy;France;ML16;12;2551194;;;
58257;2012;Italy;France;ML17;1;1809;;;
58258;2012;Italy;France;ML10;147;21483769;;;
58259;2012;Italy;France;ML11;15;7955307;;;
58260;2012;Italy;France;ML13;5;698400;;;
58261;2012;Italy;France;ML21;3;422762;;;
58262;2012;Italy;France;ML22;17;7852302;;;
58263;2012;Italy;France;ML2;1;1300;;;
58264;2012;Italy;France;ML3;3;4333535;;;
58265;2012;Italy;France;ML1;3;1817342;;;
58266;2012;Italy;France;ML6;4;881235;;;
58267;2012;Italy;France;ML7;1;170643;;;
58268;2012;Italy;France;ML4;19;507120064;;;
58269;2012;Italy;France;ML5;10;1623391;;;
58270;2012;Italy;France;ML8;11;4966880;;;
58271;2012;Italy;France;ML9;3;747762;;;
58272;2012;Italy;France;Total;275;570040993;39362852;;
58273;2012;Italy;Ireland;Total;1;1805000;;;
58274;2012;Italy;Ireland;ML5;1;1805000;;;
58275;2012;Italy;Germany;ML14;2;338780;;;
58276;2012;Italy;Germany;ML15;16;5964634;;;
58277;2012;Italy;Germany;ML16;54;8781538;;;
58278;2012;Italy;Germany;ML17;11;845482;;;
58279;2012;Italy;Germany;ML10;86;7510256;;;
58280;2012;Italy;Germany;ML11;60;17119388;;;
58281;2012;Italy;Germany;ML21;12;252741;;;
58282;2012;Italy;Germany;ML18;29;410343;;;
58283;2012;Italy;Germany;ML22;25;3771594;;;
58284;2012;Italy;Germany;ML2;23;6219088;;;
58285;2012;Italy;Germany;ML3;20;13017776;;;
58286;2012;Italy;Germany;ML1;8;33447;;;
58287;2012;Italy;Germany;ML6;119;24015652;;;
58288;2012;Italy;Germany;ML7;4;6237;;;
58289;2012;Italy;Germany;ML4;15;4377858;;;
58290;2012;Italy;Germany;ML5;20;21699391;;;
58291;2012;Italy;Germany;ML8;1;74;;;
58292;2012;Italy;Germany;ML9;40;7539178;;;
58293;2012;Italy;Germany;Total;545;121903457;;;
58294;2012;Italy;Belgium;ML15;1;250000;;;
58295;2012;Italy;Belgium;ML10;29;961343;;;
58296;2012;Italy;Belgium;ML13;2;14878659;;;
58297;2012;Italy;Belgium;ML3;4;108208;;;
58298;2012;Italy;Belgium;ML1;20;719454;;;
58299;2012;Italy;Belgium;ML6;1;33154;;;
58300;2012;Italy;Belgium;ML4;2;117980;;;
58301;2012;Italy;Belgium;ML5;1;5580;;;
58302;2012;Italy;Belgium;Total;60;17074378;;;
58303;2012;Italy;Spain;ML15;7;6633550;6347840;;
58304;2012;Italy;Spain;Total;68;237831078;101991643;;
58305;2012;Italy;Spain;ML10;18;217003958;64467177;;
58306;2012;Italy;Spain;ML11;6;24000;413570;;
58307;2012;Italy;Spain;ML21;1;246000;;;
58308;2012;Italy;Spain;ML2;2;4970610;2923267;;
58309;2012;Italy;Spain;ML1;9;2227000;53004;;
58310;2012;Italy;Spain;ML6;7;;1491600;;
58311;2012;Italy;Spain;ML4;9;1552795;287156;;
58312;2012;Italy;Spain;ML5;;;208535;;
58313;2012;Italy;Spain;ML8;2;5173165;25799494;;
58314;2012;Italy;Spain;ML9;7;;;;
58315;2012;Italy;Netherlands;Total;13;4227297;4146747;;
58316;2012;Italy;Netherlands;ML10;2;1170012;290530;;
58317;2012;Italy;Netherlands;ML22;2;102040;11397;;
58318;2012;Italy;Netherlands;ML3;;;16191;;
58319;2012;Italy;Netherlands;ML1;5;27160;5610;;
58320;2012;Italy;Netherlands;ML4;1;792100;783200;;
58321;2012;Italy;Netherlands;ML5;2;2090985;3039819;;
58322;2012;Italy;Netherlands;ML9;1;45000;;;
58323;2012;Italy;Denmark;ML14;1;;;;
58324;2012;Italy;Denmark;ML11;1;40000;;;
58325;2012;Italy;Denmark;ML21;3;524000;;;
58326;2012;Italy;Denmark;ML3;1;126667;;;
58327;2012;Italy;Denmark;ML4;1;126667;;;
58328;2012;Italy;Denmark;ML5;1;17978411;;;
58329;2012;Italy;Denmark;ML8;1;126667;;;
58330;2012;Italy;Denmark;Total;9;18922412;;;
58331;2012;Italy;Poland;Total;16;7556502;;;
58332;2012;Italy;Poland;ML1;1;1980;;;
58333;2012;Italy;Poland;ML10;4;221157;;;
58334;2012;Italy;Poland;ML4;1;149820;;;
58335;2012;Italy;Poland;ML13;10;7183545;;;
58336;2012;Italy;Finland;ML11;;;82800;;
58337;2012;Italy;Finland;ML13;1;4160;1075;;
58338;2012;Italy;Finland;ML3;1;1830;49540;;
58339;2012;Italy;Finland;ML1;2;353750;197426;;
58340;2012;Italy;Finland;ML7;2;1470;780;;
58341;2012;Italy;Finland;ML8;;;53540;;
58342;2012;Italy;Finland;Total;6;361210;385161;;
58343;2012;Italy;Sweden;ML14;2;267049;;;
58344;2012;Italy;Sweden;ML17;5;3367837;7341752;;
58345;2012;Italy;Sweden;ML11;2;547489;865943;;
58346;2012;Italy;Sweden;ML13;1;;558281;;
58347;2012;Italy;Sweden;ML18;;110671;;;
58348;2012;Italy;Sweden;ML22;2;;;;
58349;2012;Italy;Sweden;ML2;2;14586;10300;;
58350;2012;Italy;Sweden;ML3;6;1858457;968174;;
58351;2012;Italy;Sweden;ML1;3;141718;186525;;
58352;2012;Italy;Sweden;ML6;;;1506779;;
58353;2012;Italy;Sweden;ML5;2;50568417;529293;;
58354;2012;Italy;Sweden;ML8;;;116787;;
58355;2012;Italy;Sweden;Total;25;56876224;12083834;;
58356;2012;Italy;Malta;ML1;3;1400;1400;;
58357;2012;Italy;Malta;Total;5;1832220;1832220;;
58358;2012;Italy;Malta;ML11;1;1829500;1829500;;
58359;2012;Italy;Malta;ML13;1;1320;1320;;
58360;2012;Italy;Bulgaria;ML1;1;65800;65800;;
58361;2012;Italy;Bulgaria;Total;1;65800;65800;;
58362;2012;Italy;Romania;Total;5;856903;284774;;
58363;2012;Italy;Romania;ML1;2;80000;22323;;
58364;2012;Italy;Romania;ML10;1;312400;257730;;
58365;2012;Italy;Romania;ML13;2;464503;4721;;
58366;2012;Italy;Estonia;ML14;;;7548;;
58367;2012;Italy;Estonia;Total;;;7548;;
58368;2012;Italy;United Kingdom;ML14;1;4838;;;
58369;2012;Italy;United Kingdom;ML15;3;221131;;;
58370;2012;Italy;United Kingdom;ML16;27;4166944;;;
58371;2012;Italy;United Kingdom;ML17;2;323180;;;
58372;2012;Italy;United Kingdom;ML10;226;35023367;;;
58373;2012;Italy;United Kingdom;ML11;33;1489497;;;
58374;2012;Italy;United Kingdom;ML13;3;21652128;;;
58375;2012;Italy;United Kingdom;ML21;3;1245113;;;
58376;2012;Italy;United Kingdom;ML18;1;745800;;;
58377;2012;Italy;United Kingdom;ML22;16;12511;;;
58378;2012;Italy;United Kingdom;ML3;3;1276810;;;
58379;2012;Italy;United Kingdom;ML1;50;2634285;;;
58380;2012;Italy;United Kingdom;ML6;3;116439;;;
58381;2012;Italy;United Kingdom;ML7;6;135901;;;
58382;2012;Italy;United Kingdom;ML4;27;1015644;;;
58383;2012;Italy;United Kingdom;ML5;36;1880431;;;
58384;2012;Italy;United Kingdom;ML9;2;535424;;;
58385;2012;Italy;United Kingdom;Total;442;72479443;;;
58386;2012;Italy;Austria;ML3;3;2680262;4557918;;
58387;2012;Italy;Austria;ML1;22;747656;404716;;
58388;2012;Italy;Austria;ML4;1;77591;77591;;
58389;2012;Italy;Austria;Total;26;3505509;5040225;;
58390;2012;Italy;Slovenia;ML3;1;2238;2238;;
58391;2012;Italy;Slovenia;Total;1;2238;2238;;
58392;2012;Italy;Greece;ML2;1;660000;;;
58393;2012;Italy;Greece;ML3;1;59508;;;
58394;2012;Italy;Greece;Total;2;719508;;;
58395;2012;Italy;Hungary;ML3;2;12600;12600;;
58396;2012;Italy;Hungary;ML1;3;980000;5704;;
58397;2012;Italy;Hungary;ML6;3;90555;45209;;
58398;2012;Italy;Hungary;ML4;1;600000;;;
58399;2012;Italy;Hungary;Total;9;1683155;63513;;
58400;2012;Suriname;Belgium;ML1;3;332625;;;
58401;2012;Suriname;Belgium;Total;3;332625;;;
58402;2012;Suriname;Austria;ML1;1;50000;50000;;
58403;2012;Suriname;Austria;Total;1;50000;50000;;
58404;2012;Suriname;Netherlands;ML1;;;350;;
58405;2012;Suriname;Netherlands;Total;;;350;;
58406;2012;Bhutan;Germany;ML1;1;656;;;
58407;2012;Bhutan;Germany;Total;1;656;;;
58408;2012;Nepal;Austria;Total;1;84151;84151;;
58409;2012;Nepal;Austria;ML18;1;84151;84151;;
58410;2012;Nepal;Greece;ML15;1;12000;;;
58411;2012;Nepal;Greece;Total;1;12000;;;
58412;2012;Nepal;Germany;Total;1;115830;;;
58413;2012;Nepal;Germany;ML6;1;115830;;;
58414;2012;Malta;Romania;ML1;2;5046;5046;;
58415;2012;Malta;Romania;Total;2;5046;5046;;
58416;2012;Malta;Italy;ML9;1;257599;;;
58417;2012;Malta;Italy;Total;1;257599;256937;;
58418;2012;Malta;Czech Republic;ML1;1;;83862;;
58419;2012;Malta;Czech Republic;Total;1;;83862;;
58420;2012;Malta;Portugal;ML1;17;;;;
58421;2012;Malta;Portugal;Total;17;;;;
58422;2012;Malta;Finland;ML9;1;413500;1240500;;
58423;2012;Malta;Finland;Total;1;413500;1240500;;
58424;2012;Malta;Sweden;Total;1;;;;
58425;2012;Malta;Sweden;ML13;1;;;;
58426;2012;Malta;France;Total;;;723925;;
58427;2012;Malta;United Kingdom;ML3;2;15774;;;
58428;2012;Malta;United Kingdom;ML1;9;233891;;;
58429;2012;Malta;United Kingdom;Total;16;538957;;;
58430;2012;Malta;United Kingdom;ML7;1;13595;;;
58431;2012;Malta;United Kingdom;ML13;4;275697;;;
58432;2012;Malta;Austria;ML1;3;128800;47975;;
58433;2012;Malta;Austria;Total;3;128800;47975;;
58434;2012;Malta;Germany;Total;1;30000;;;
58435;2012;Malta;Germany;ML11;1;30000;;;
58436;2012;Malta;Spain;Total;1;;;;
58437;2012;Malta;Spain;ML10;1;;;;
58438;2012;Netherlands;Italy;Total;22;10981666;37735285;;
58439;2012;Netherlands;Italy;ML11;2;62076;;;
58440;2012;Netherlands;Italy;ML21;1;1867143;;;
58441;2012;Netherlands;Italy;ML22;3;63601;;;
58442;2012;Netherlands;Italy;ML2;7;1095193;;;
58443;2012;Netherlands;Italy;ML3;1;0;;;
58444;2012;Netherlands;Italy;ML1;1;0;;;
58445;2012;Netherlands;Italy;ML8;1;0;;;
58446;2012;Netherlands;Italy;ML9;6;7893653;;;
58447;2012;Netherlands;Czech Republic;ML15;2;;28533;;
58448;2012;Netherlands;Czech Republic;ML10;;;46028;;
58449;2012;Netherlands;Czech Republic;ML18;2;69531;69952;;
58450;2012;Netherlands;Czech Republic;ML3;1;1642;;;
58451;2012;Netherlands;Czech Republic;ML1;2;;17689;;
58452;2012;Netherlands;Czech Republic;ML7;6;393742;155247;;
58453;2012;Netherlands;Czech Republic;ML4;1;127048;;;
58454;2012;Netherlands;Czech Republic;ML8;2;4802;6481;;
